id,name,resource,total_comments,average_completion_rate,negative,positive,neutral,num_users,course_classification
C_681471,Paracraft创意动画设计,30,1.0,0.655650632739341,0.0,0.0,0.0,608,bad
C_681474,动态几何,60,1.0,0.655650632739341,0.0,0.0,0.0,409,bad
C_681475,西班牙语很容易 El español es fácil,33,1.0,0.655650632739341,0.0,0.0,1.0,1382,bad
C_681488,大学生职业指导--职业认知与职业生涯规划,21,1.0,0.6,0.0,0.0,0.0,6954,bad
C_681491,工业文化,65,1.0,0.655650632739341,0.0,0.0,0.0,1728,normal
C_681502,出口业务操作,83,1.0,0.6537037037037038,0.0,1.0,0.0,1142,good
C_681503,书法学堂,21,1.0,0.655650632739341,0.0,0.0,0.0,3756,bad
C_681518,在混合云模式中现代化微软应用,5,1.0,0.655650632739341,0.0,0.0,0.0,53,bad
C_681520,微软智能商业应用,16,1.0,0.655650632739341,0.0,0.0,0.0,184,bad
C_681532,王者荣耀荆轲之模型到游戏开发,20,1.0,0.655650632739341,0.0,1.0,0.0,828,good
C_681535,智能车制作：底盘结构与调试,5,1.0,0.655650632739341,0.0,0.0,0.0,853,bad
C_681567,编程进阶 —— JavaEE 程序设计,222,1.0,0.655650632739341,0.0,0.0,0.0,38,normal
C_681573,实战操作 —— Java高级框架应用,159,1.0,0.655650632739341,0.0,0.0,0.0,52,normal
C_681575,深入浅出 —— JavaSE 编程基础,76,1.0,0.655650632739341,0.0,0.0,0.0,37,bad
C_681578,AWS University AWSome Day（认证课程）,10,1.0,0.8125,0.0,0.0,0.0,224,good
C_681580,无服务器架构系列讲解 - Lambda + API Gateway,13,1.0,0.655650632739341,0.0,0.0,0.0,122,bad
C_681581,AWS 云安全--数据加密和密钥管理,6,1.0,0.655650632739341,0.0,0.0,0.0,110,bad
C_681583,AWS云计算数据搜索与分析---Amazon Elasticsearch,4,1.0,0.655650632739341,0.0,0.0,0.0,147,bad
C_681585,云上的数据分析-实时流处理在AWS上的实现与实践,5,1.0,0.655650632739341,0.0,0.0,0.0,82,bad
C_681587,AWS云基础及产品课程（进阶课程）,16,1.0,0.655650632739341,0.0,0.0,0.0,289,bad
C_681588,AWS 云服务部署和迁移课程（进阶课程）,21,1.0,0.655650632739341,0.0,0.0,0.0,148,bad
C_681592,AWS 云计算培训课程-云计算解决方案架构师之路（进阶课程）,61,1.0,0.655650632739341,1.0,0.0,0.0,473,bad
C_681611,民族体育 炫彩云南--云南特有少数民族传统体育文化概述,31,12.0,0.6047021736180191,0.0,0.0,12.0,1530,bad
C_681615,酒店英语,76,1.0,0.655650632739341,0.0,0.0,0.0,8127,normal
C_681619,分析化学,146,1.0,0.655650632739341,0.0,0.0,0.0,2824,normal
C_681622,国际金融,46,1.0,0.655650632739341,0.0,0.0,0.0,1030,bad
C_681627,国际商务单证实务,47,1.0,0.655650632739341,0.0,0.0,0.0,920,bad
C_681630,中华商道与企业家精神,23,4.0,0.7533333333333334,0.0,0.0,4.0,780,normal
C_681633,城市园林绿地规划原理,38,1.0,0.655650632739341,0.0,0.0,0.0,3503,normal
C_681635,建筑物理环境（光学）,36,1.0,0.655650632739341,0.0,0.0,0.0,2544,bad
C_681636,中国古代舞蹈史,76,1.0,0.655650632739341,0.0,0.0,0.0,18200,normal
C_681638,工程地质分析原理,77,1.0,0.655650632739341,0.0,0.0,0.0,3032,normal
C_681643,电工电子技术,153,1.0,0.655650632739341,0.0,0.0,0.0,2393,normal
C_681645,环境影响评价,65,1.0,0.655650632739341,0.0,0.0,0.0,1922,normal
C_681647,服装CAD应用,52,1.0,0.655650632739341,0.0,0.0,0.0,2796,normal
C_681663,金融活动之初体验,48,1.0,0.655650632739341,0.0,0.0,0.0,1699,bad
C_681664,步步为营：跨文化商务沟通实战,188,1538.0,0.972809835959676,65.0,711.0,762.0,1793,good
C_681666,中国文化名著导读,48,1.0,0.655650632739341,0.0,0.0,0.0,714,bad
C_681669,安装概预算,168,1.0,0.655650632739341,0.0,0.0,0.0,6163,normal
C_681671,中国共产党与中华民族伟大复兴,19,74.0,0.820517123677324,4.0,16.0,54.0,5917,good
C_681672,园林植物种植设计,21,1.0,0.655650632739341,0.0,0.0,0.0,1239,bad
C_681679,创新创业基础,41,1.0,0.655650632739341,0.0,0.0,0.0,544,bad
C_681681,成为育儿守护家,42,1.0,0.655650632739341,0.0,0.0,0.0,194,bad
C_681682,数学博弈论,41,1.0,0.655650632739341,0.0,0.0,0.0,2711,bad
C_681683,大学英文经典原著导读,26,1.0,0.7147186147186146,0.0,1.0,0.0,1158,good
C_681688,批判性思维,61,1.0,0.655650632739341,0.0,0.0,0.0,1084,bad
C_681690,饮食营养与健康,65,1.0,0.655650632739341,0.0,0.0,0.0,1941,normal
C_681691,与小小孩共谱幸福的乐章,45,1.0,0.655650632739341,0.0,0.0,0.0,110,bad
C_681696,英语政论,50,2.0,0.5192592592592593,0.0,1.0,1.0,1180,good
C_681699,中国画基础,60,1.0,0.655650632739341,0.0,0.0,0.0,1243,bad
C_681701,力学模型加工与性能检测,23,1.0,0.655650632739341,0.0,0.0,0.0,140,bad
C_681702,电力电子技术,64,1.0,0.655650632739341,0.0,0.0,0.0,1126,normal
C_681707,资讯管理概论－影人入胜,69,1.0,0.655650632739341,0.0,0.0,0.0,88,bad
C_681708,创“享”未来—— 大学生创新创业项目设计与实现,52,1.0,0.6647058823529411,0.0,0.0,0.0,761,normal
C_681710,健康安心的长大,43,1.0,1.0,0.0,0.0,0.0,74,good
C_681711,航空发动机控制,150,2.0,0.655650632739341,0.0,0.0,2.0,12952,normal
C_681712,10分钟云上部署Web应用程序,3,1.0,0.655650632739341,0.0,0.0,0.0,186,bad
C_681719,泵与泵站,50,1.0,0.6138250930356193,0.0,0.0,0.0,1935,bad
C_681721,亲子创意游戏多,32,1.0,0.655650632739341,0.0,0.0,0.0,185,bad
C_681735,财政学,35,1.0,0.655650632739341,0.0,0.0,0.0,1313,bad
C_681742,轻松学好统计学,114,1.0,0.655650632739341,0.0,0.0,0.0,6094,normal
C_681744,中华文化要义：大一统,28,3.0,0.8211195054945054,0.0,2.0,1.0,2502,good
C_681745,信息素养-互联网+时代的学习与生活,74,1.0,0.7834883720930232,0.0,0.0,0.0,4690,good
C_681751,交通运输设备,23,1.0,0.655650632739341,0.0,0.0,0.0,48,bad
C_681754,商务形象设计,60,1.0,0.655650632739341,0.0,0.0,0.0,21460,normal
C_681756,服装大师的设计历程,25,1.0,0.655650632739341,0.0,0.0,0.0,2325,bad
C_681758,生物化学,186,1.0,0.655650632739341,0.0,0.0,0.0,4881,normal
C_681760,大学生心理成长之路,45,1.0,0.5607437328001377,0.0,1.0,0.0,613,good
C_681761,Code+程序设计大赛习题讲解,11,1.0,0.655650632739341,0.0,0.0,0.0,425,bad
C_682126,工程流体力学,33,1.0,0.1428571428571428,0.0,0.0,0.0,1198,bad
C_682128,制浆原理与工程,53,1.0,0.655650632739341,0.0,0.0,0.0,1626,bad
C_682129,软件理论基础,98,1.0,0.655650632739341,0.0,0.0,0.0,4444,normal
C_682131,C君带你玩编程,123,1.0,0.655650632739341,0.0,0.0,0.0,2946,normal
C_682137,电力市场概论,66,1.0,0.655650632739341,0.0,0.0,0.0,7518,normal
C_682141,酒店房务运营与管理,59,1.0,0.655650632739341,0.0,0.0,0.0,2610,normal
C_682147,中国哲学新视野,64,1.0,0.655650632739341,0.0,0.0,0.0,14141,normal
C_682149,体育舞蹈与文化,116,1.0,0.655650632739341,0.0,0.0,0.0,1011,normal
C_682152,国际私法,59,1.0,0.655650632739341,0.0,0.0,0.0,1387,bad
C_682153,物理化学,95,1.0,0.655650632739341,0.0,0.0,0.0,3480,normal
C_682155,数字超大规模集成电路设计,168,1.0,0.655650632739341,0.0,0.0,0.0,7716,normal
C_682157,网球技术动作入门,32,3.0,0.6922270711744396,0.0,3.0,0.0,8839,good
C_682158,国际服务贸易,60,1.0,0.7661506041467537,0.0,0.0,0.0,928,good
C_682164,清华大学计算机科学与技术系六十周年系庆学术报告（一）理论,4,3.0,0.655650632739341,1.0,2.0,0.0,1112,good
C_682169,第二语言习得 (中文版),70,2.0,0.733937445852753,0.0,1.0,1.0,935,good
C_682170,摄影艺术创作,114,1.0,0.655650632739341,0.0,0.0,0.0,5564,normal
C_682171,采矿学,150,1.0,0.655650632739341,0.0,0.0,0.0,319,normal
C_682176,分析化学,133,1.0,0.655650632739341,0.0,0.0,0.0,4285,normal
C_682183,数值分析,88,5.0,0.9504640928625536,3.0,0.0,2.0,4856,bad
C_682185,AP*备考——环境科学，第四部分：考试复习,8,1.0,0.655650632739341,0.0,0.0,0.0,100,bad
C_682187,服饰艺术传播与创新设计,234,1.0,0.655650632739341,0.0,0.0,0.0,1242,normal
C_682190,工业生产管理概论,160,1.0,0.655650632739341,0.0,0.0,0.0,6526,normal
C_682195,明·园境赏析：明代36佳境,49,1.0,0.655650632739341,0.0,0.0,0.0,17662,normal
C_682193,电子政务,129,1.0,0.655650632739341,0.0,0.0,0.0,12072,normal
C_682203,AP*备考——生物学，第五部分：复习及考前准备,13,1.0,0.655650632739341,0.0,0.0,0.0,121,bad
C_682208,计算机网络概论,131,1.0,0.655650632739341,0.0,0.0,0.0,4379,normal
C_682209,工科数学分析（一）,275,1.0,0.655650632739341,0.0,0.0,0.0,2767,normal
C_682217,科举与唐诗,38,1.0,0.655650632739341,0.0,0.0,0.0,442,bad
C_682219,速成汉语语法课堂,52,1.0,0.8184523809523808,0.0,0.0,0.0,892,good
C_682222,信号与系统,105,1.0,0.655650632739341,0.0,0.0,0.0,10509,normal
C_682225,自动化专业概论,30,1.0,0.655650632739341,0.0,0.0,0.0,632,bad
C_682226,初级汉语语法,23,2.0,0.8782988855950813,0.0,1.0,1.0,1774,good
C_682227,投资学,68,1.0,0.655650632739341,0.0,0.0,0.0,43,bad
C_682228,数字电子技术,69,1.0,0.9728260869565216,0.0,0.0,0.0,3647,good
C_682233,互联网企业估值,42,1.0,0.655650632739341,0.0,0.0,0.0,74,bad
C_682240,美术鉴赏,102,1.0,0.655650632739341,0.0,0.0,0.0,13492,normal
C_682260,大学物理-力学和热学,80,1.0,0.655650632739341,0.0,0.0,0.0,1933,normal
C_682259,通信原理,198,1.0,0.655650632739341,0.0,0.0,0.0,5677,normal
C_682265,大学物理-相对论和量子物理,56,1.0,0.655650632739341,0.0,0.0,0.0,1034,bad
C_682263,自动控制原理,98,1.0,0.6347998965725947,0.0,0.0,0.0,614,bad
C_682267,供暖工程,50,1.0,0.655650632739341,0.0,0.0,0.0,984,bad
C_682268,物流管理基础,64,1.0,0.655650632739341,0.0,0.0,0.0,2562,normal
C_682273,商务汉语（中国商务概览）,11,1.0,0.655650632739341,0.0,0.0,0.0,402,bad
C_682275,解读西夏,112,1.0,0.655650632739341,0.0,0.0,0.0,1466,normal
C_682280,基因工程,69,1.0,0.655650632739341,0.0,0.0,0.0,1275,normal
C_682285,服装概论,37,81.0,0.655650632739341,3.0,21.0,57.0,1698,good
C_682284,汽车行走的艺术,57,1.0,0.655650632739341,0.0,0.0,0.0,1012,bad
C_682289,线性代数,72,1.0,0.8181818181818182,0.0,0.0,0.0,5616,good
C_682296,数学建模案例选讲,51,1.0,0.655650632739341,0.0,0.0,0.0,1311,bad
C_682297,探秘身边的材料——材料与社会,104,1.0,0.655650632739341,0.0,0.0,0.0,919,normal
C_682298,数字电子技术,120,1.0,0.655650632739341,0.0,0.0,0.0,1244,normal
C_682299,多元微积分（先修课）,85,1.0,0.655650632739341,0.0,0.0,0.0,2232,normal
C_682301,制剂工艺与设计,29,1.0,0.655650632739341,0.0,0.0,0.0,3240,bad
C_682303,航海概论,47,1.0,0.655650632739341,0.0,0.0,0.0,266,bad
C_682308,网络安全概述,24,1.0,0.655650632739341,0.0,0.0,0.0,11553,normal
C_682311,公益众筹（2019春）,23,1.0,0.655650632739341,0.0,0.0,0.0,180,bad
C_682310,国际贸易,112,1.0,0.655650632739341,0.0,0.0,0.0,1995,normal
C_682312,英语漫谈海上新丝路,59,1.0,0.655650632739341,0.0,0.0,0.0,503,bad
C_682313,恢复生态学,63,1.0,0.655650632739341,0.0,0.0,0.0,830,bad
C_682314,对外汉语,112,1.0,0.655650632739341,0.0,0.0,0.0,4765,normal
C_682319,初级汉语口语,56,1.0,0.8530768405768405,0.0,0.0,0.0,1661,good
C_682324,西方哲学I：古代部分,22,1.0,0.655650632739341,0.0,0.0,0.0,3160,bad
C_682331,固体废物处置与资源化,74,1.0,0.655650632739341,0.0,0.0,0.0,1210,normal
C_682336,计算机程序设计,174,1.0,0.655650632739341,0.0,0.0,0.0,3273,normal
C_682340,神奇的普洱茶,44,1.0,0.5836977648202138,0.0,1.0,0.0,1079,good
C_682338,日语——自游自在日本行,260,1.0,0.655650632739341,0.0,0.0,0.0,6015,normal
C_682343,应用语言学理论与实践,76,1.0,0.0,0.0,0.0,0.0,1291,bad
C_682344,移动通信技术,145,1.0,0.655650632739341,0.0,0.0,0.0,1495,normal
C_682347,Python零基础证书班 ,113,1.0,0.655650632739341,0.0,0.0,0.0,129,normal
C_682350,意在象中——中国古典诗词鉴赏,69,9.0,0.683848797250859,2.0,5.0,2.0,3381,good
C_682353,广告创意学,59,1.0,0.655650632739341,0.0,0.0,0.0,4307,normal
C_682356,证券投资学,52,3.0,0.8218723453922243,1.0,1.0,1.0,5196,good
C_682357,基础化学实验,26,1.0,0.655650632739341,0.0,0.0,0.0,5057,normal
C_682361,1周带你玩转Linux,35,1.0,0.655650632739341,0.0,0.0,0.0,44,bad
C_682360,网络技术与应用,171,1.0,0.6721311475409836,0.0,0.0,0.0,10447,good
C_682372,晶体光学,76,1.0,0.655650632739341,0.0,0.0,0.0,357,normal
C_682383,篮球——基本技术,19,1.0,0.655650632739341,0.0,0.0,0.0,5827,normal
C_682381,微机原理与接口技术,112,14.0,0.4640672782874617,2.0,0.0,12.0,3951,bad
C_682387,建筑概预算与工程量清单,140,1.0,0.655650632739341,0.0,0.0,0.0,5543,normal
C_682392,配送作业组织与实施,119,40.0,0.8444354277554015,0.0,0.0,40.0,1774,good
C_682396,邮票上的昆虫世界,45,1.0,0.655650632739341,0.0,0.0,0.0,115,bad
C_682395,商业逻辑训练营：精英们都在学的底层逻辑,109,1.0,0.655650632739341,0.0,0.0,0.0,6581,normal
C_682401,影视鉴赏,107,1.0,0.655650632739341,0.0,0.0,0.0,3600,normal
C_682407,计算化学,28,1.0,0.5962962962962963,0.0,0.0,0.0,1161,bad
C_682415,《史记》十讲,35,2.0,0.9,0.0,2.0,0.0,6117,good
C_682429,平面广告设计,84,1.0,0.655650632739341,0.0,0.0,0.0,3262,normal
C_682433,中国近现代史纲要,59,1.0,0.655650632739341,0.0,0.0,0.0,3480,normal
C_682431,无机化学,197,1.0,0.655650632739341,0.0,0.0,0.0,7782,normal
C_682435,计算机应用基础,121,1.0,0.655650632739341,0.0,0.0,0.0,5470,normal
C_682440,建筑设备工程,64,44.0,0.6847004242758145,3.0,10.0,31.0,3516,good
C_682443,数字信号处理,85,1.0,0.655650632739341,0.0,0.0,0.0,1290,normal
C_682442,组合数学,188,1.0,0.5833333333333334,0.0,0.0,0.0,10909,normal
C_682449,汉语语法与语法教学,99,1.0,0.655650632739341,0.0,0.0,0.0,1544,normal
C_682450,网络价值评估,61,1.0,0.655650632739341,0.0,0.0,0.0,3966,normal
C_682452,现代生物学导论,108,1.0,0.655650632739341,0.0,0.0,0.0,8237,normal
C_682457,嵌入式系统,62,1.0,0.375,0.0,0.0,0.0,2905,bad
C_682458,会计学原理,73,1.0,0.655650632739341,0.0,0.0,0.0,22077,normal
C_682459,电视摄像,51,1.0,0.655650632739341,0.0,0.0,0.0,1162,bad
C_682460,携手向花间——昆曲经典剧目欣赏,54,1.0,0.655650632739341,0.0,0.0,0.0,1145,bad
C_682464,工程热力学,13,1.0,0.655650632739341,0.0,0.0,0.0,245,bad
C_682466,清华院系概览,40,1.0,0.655650632739341,0.0,0.0,0.0,14405,normal
C_682469,线性代数,108,1.0,0.655650632739341,0.0,0.0,0.0,16748,normal
C_682470,设计构成,73,1.0,0.655650632739341,0.0,0.0,0.0,6938,normal
C_682472,华尔兹舞基础教程,54,1.0,0.655650632739341,0.0,0.0,0.0,2678,normal
C_682473,庄子寓言及其智慧,123,1.0,0.655650632739341,0.0,0.0,0.0,15222,normal
C_682475,欧盟经济,36,1.0,0.655650632739341,0.0,0.0,0.0,337,bad
C_682477,《机械制图习题集》典型习题解答,60,2.0,0.655650632739341,0.0,1.0,1.0,792,good
C_682479,走近冬奥会,46,1.0,0.655650632739341,0.0,0.0,0.0,3079,normal
C_682480,生理学,44,1.0,0.6086956521739131,0.0,1.0,0.0,3603,good
C_682476,房屋建筑构造,181,1.0,0.655650632739341,0.0,0.0,0.0,3871,normal
C_682483,冶金反应工程,22,1.0,0.655650632739341,0.0,0.0,0.0,191,bad
C_682485,概率论——不确定性的科学,362,2.0,0.655650632739341,2.0,0.0,0.0,7472,bad
C_682486,Web设计与应用,75,1.0,0.6607142857142857,0.0,1.0,0.0,3087,good
C_682488,矿井通风,32,1.0,0.680663801847008,0.0,0.0,1.0,393,normal
C_682487,网页创意与艺术设计,69,1.0,0.655650632739341,0.0,0.0,0.0,2208,normal
C_682489,简明大学化学物质结构部分入门,54,1.0,0.655650632739341,0.0,0.0,0.0,8633,normal
C_682491,中级日语听说,91,1.0,0.655650632739341,0.0,0.0,0.0,1884,normal
C_682493,“做中学”Java程序设计,53,1.0,0.3604651162790697,0.0,0.0,0.0,509,bad
C_682496,太极拳推手,35,1.0,0.655650632739341,0.0,0.0,0.0,1657,bad
C_682498,玩转英美,29,1.0,0.655650632739341,0.0,0.0,0.0,291,bad
C_682505,程序设计技术（基于C）-基础,47,1.0,0.655650632739341,0.0,0.0,0.0,2499,bad
C_682509,好心态——如何自己造：心理健康教育,45,1.0,0.655650632739341,0.0,0.0,0.0,2080,bad
C_682512,金融工程,123,1.0,0.655650632739341,0.0,0.0,0.0,7313,normal
C_682514,人类遗传探秘,61,1.0,0.655650632739341,0.0,0.0,0.0,335,bad
C_682515,系统工程,177,1.0,0.655650632739341,0.0,0.0,0.0,21069,good
C_682516,国防教育——热点问题,55,7.0,0.8638888888888889,0.0,0.0,7.0,666,good
C_682520,高级语言程序设计,69,1.0,0.655650632739341,0.0,0.0,0.0,1358,normal
C_682522,土木工程概论,35,1.0,0.655650632739341,0.0,0.0,0.0,2403,bad
C_682523,互联网金融,122,1.0,0.655650632739341,0.0,0.0,0.0,9838,normal
C_682525,物理化学（下）,62,1.0,0.655650632739341,0.0,0.0,0.0,1475,normal
C_682527,数值分析,86,1.0,0.655650632739341,0.0,0.0,0.0,1881,normal
C_682530,市场营销实务,78,1.0,0.655650632739341,0.0,0.0,0.0,3364,normal
C_682531,物理化学（上）,59,1.0,0.655650632739341,0.0,0.0,0.0,2057,normal
C_682534,交通运输信号,59,1.0,0.655650632739341,0.0,0.0,0.0,635,bad
C_682549,大自然中的体育——山地户外运动,56,22.0,0.7279959639006708,0.0,12.0,10.0,1048,good
C_682550,纸包装结构设计,57,1.0,0.655650632739341,0.0,0.0,0.0,1117,bad
C_682553,组织学,59,1.0,0.6527336433248093,0.0,0.0,1.0,2053,bad
C_682554,数学建模,41,1.0,0.655650632739341,0.0,0.0,0.0,5346,normal
C_682558,家庭园艺,32,2.0,0.6631216951263391,2.0,0.0,0.0,1582,bad
C_682556,计算机绘图,89,7.0,0.5543713884155061,5.0,0.0,2.0,2177,bad
C_682562,离散数学概论,108,1.0,0.655650632739341,0.0,0.0,0.0,4840,normal
C_682575,劳动关系实务操作,46,1.0,0.85796783625731,0.0,1.0,0.0,1304,good
C_682578,高分子化学与物理,186,1.0,0.655650632739341,0.0,0.0,0.0,980,normal
C_682586,视觉传达设计思维与方法,32,1.0,0.655650632739341,0.0,0.0,0.0,17888,normal
C_682588,模拟电子技术基础,136,1.0,0.9777777777777776,0.0,0.0,0.0,3341,good
C_682597,数字集成电路分析与设计,89,1.0,0.655650632739341,0.0,0.0,0.0,5702,normal
C_682602,MEMS与微系统,158,1.0,0.655650632739341,0.0,0.0,0.0,3248,normal
C_682604,现代交换技术,123,1.0,0.6403726708074534,0.0,0.0,0.0,484,normal
C_682610,基于Linux的C++,170,1.0,0.655650632739341,0.0,0.0,0.0,7191,normal
C_682618,激光及其应用,35,1.0,0.655650632739341,0.0,0.0,0.0,6802,normal
C_682624,大学化学,163,1.0,0.655650632739341,0.0,0.0,0.0,10703,normal
C_682633,信息技术与教育应用,80,2.0,0.8761669024045261,0.0,0.0,2.0,1171,good
C_682644,数据新闻与可视化,30,1.0,0.655650632739341,0.0,0.0,0.0,351,bad
C_682643,大学物理-电磁学和光学,85,1.0,0.655650632739341,0.0,0.0,0.0,1016,normal
C_682648,大学物理——振动、波动与光学,147,1.0,0.655650632739341,0.0,0.0,0.0,4321,normal
C_682653,灾害风险管理,31,1.0,0.655650632739341,0.0,0.0,0.0,822,bad
C_682656,自然灾害概论,34,231.0,0.7195333147863482,0.0,0.0,231.0,1290,normal
C_682657,大学物理——近代物理,126,1.0,0.655650632739341,0.0,0.0,0.0,3846,normal
C_682660,汽车造型设计二维表达,71,1.0,0.655650632739341,0.0,0.0,0.0,1715,normal
C_682662,客户关系管理,58,1.0,0.655650632739341,0.0,0.0,0.0,1882,normal
C_682661,Petri网：模型、理论与应用,103,1.0,0.655650632739341,0.0,0.0,0.0,793,normal
C_682665,大学物理——电磁学,193,1.0,0.655650632739341,0.0,0.0,0.0,4973,normal
C_682671,光学工程基础,160,1.0,0.4545454545454545,0.0,0.0,0.0,4296,bad
C_682672,C语言程序设计（下）,124,1.0,0.655650632739341,0.0,0.0,0.0,5746,normal
C_682675,历史认知导论,40,1.0,0.9452503681885124,0.0,0.0,1.0,1607,good
C_682679,高维看世界,50,3.0,0.7419213734903527,0.0,2.0,1.0,1387,good
C_682681,轮机自动化,101,1.0,0.655650632739341,0.0,0.0,0.0,297,normal
C_682683,智能车制作：嵌入式系统,30,1.0,0.655650632739341,0.0,0.0,0.0,2250,bad
C_682684,机械精度设计与检测技术,32,1.0,0.655650632739341,0.0,0.0,0.0,381,bad
C_682685,武术与强身避险,62,1.0,0.655650632739341,0.0,0.0,0.0,2458,normal
C_682692,分析仪器使用与维护,106,1.0,0.655650632739341,0.0,0.0,0.0,713,normal
C_682697,新媒体编创,62,12.0,0.7876523391397945,1.0,0.0,11.0,3857,normal
C_682702,金融工程导论,61,1.0,0.655650632739341,0.0,0.0,0.0,11713,normal
C_682704,定性研究方法,59,1.0,0.655650632739341,0.0,0.0,0.0,1191,bad
